Date Time ,roadrunner_emission,kasios_emission,radiance_emission,indigo_emission
4/6/16 17:00,16.63705751,16.13769343,15.06778715,12.6628499
4/6/16 18:00,13.46523038,13.25952639,11.99044524,9.82118459
4/6/16 19:00,8.099594129,7.974091473,7.549289994,6.189721383
4/6/16 20:00,11.26613306,10.98173149,10.44385293,8.770534479
4/6/16 21:00,10.99904783,10.82685717,9.784061159,8.158628642
4/6/16 22:00,15.09607077,14.76858315,13.23098164,11.02754545
4/6/16 23:00,12.08010878,11.84648712,10.78202072,9.015343289
4/7/16 0:00,33.99103204,32.45420339,29.17895261,24.80397556
4/7/16 1:00,25.71184385,24.42404495,22.72728666,19.67263915
4/7/16 2:00,62.76319212,59.20743139,55.48301606,47.72978643
4/7/16 3:00,18.64521422,17.92203594,16.57519321,14.08137916
4/7/16 4:00,28.80445125,27.52424554,24.98443383,21.20914562
4/7/16 5:00,20.82774504,20.04094141,17.89068273,15.3976264
4/7/16 6:00,18.71453512,18.13786008,16.01532619,13.79939661
4/7/16 7:00,13.00068624,12.56099703,11.57390347,10.04431025
4/7/16 8:00,10.7767419,10.57634966,9.283493324,7.867655723
4/7/16 9:00,14.13102866,13.71278272,12.07885814,10.28685914
4/7/16 10:00,8.951309715,8.779523769,7.93438839,6.580836076
4/7/16 11:00,10.24153747,9.940893543,9.05217764,7.770098834
4/7/16 12:00,16.56535125,15.95432071,15.2716761,13.29047083
4/7/16 13:00,14.10319898,13.69072185,12.46624053,10.63226774
4/7/16 14:00,10.51871116,10.29449918,9.20024051,7.92224269
4/7/16 15:00,14.02806109,13.63661452,12.00183533,10.27895071
4/7/16 16:00,10.2796761,9.971512988,9.415212164,8.158407744
4/7/16 17:00,15.80115875,15.2722584,13.71907386,11.80028484
4/7/16 18:00,18.32138619,17.69552528,15.92442017,13.86284016
4/7/16 19:00,12.0851262,11.66633929,10.60158829,9.193774774
4/7/16 20:00,13.14560596,12.83682442,11.60491399,10.12826552
4/7/16 21:00,9.674516672,9.47329952,8.755023396,7.603423512
4/7/16 22:00,15.96127829,15.63742747,13.85907667,12.16950566
4/7/16 23:00,22.33087866,21.33466782,19.20525812,16.67303475
4/8/16 0:00,25.36998083,24.34487117,21.72089378,18.93181295
4/8/16 1:00,16.03569608,15.67831949,13.65275875,11.89917163
4/8/16 2:00,15.04154781,14.61476999,13.08314155,11.32692806
4/8/16 3:00,22.63761736,21.86422199,20.12595978,17.03436487
4/8/16 4:00,9.148831869,8.98687957,8.567181472,7.102530589
4/8/16 5:00,9.303742997,9.399414354,8.683924711,6.800578018
4/8/16 6:00,19.38122208,19.41411222,20.85970547,17.22253803
4/8/16 7:00,15.97388798,15.62953678,15.57374319,12.8732432
4/8/16 8:00,18.51792697,17.91542133,18.00520252,15.27324542
4/8/16 9:00,14.41215217,14.40470412,13.17762604,10.52706367
4/8/16 10:00,9.142857824,8.929511813,8.576112051,7.190133612
4/8/16 11:00,9.416123517,9.280161567,8.819610771,7.325185445
4/8/16 12:00,19.53561577,18.71220025,19.26691403,16.60719225
4/8/16 13:00,22.67804197,22.54271101,21.89899914,17.69208767
4/8/16 14:00,17.50438002,17.17315027,16.98963573,14.50034268
4/8/16 15:00,10.2875902,10.12243361,11.10441111,10.41635018
4/8/16 16:00,11.22346085,11.51402651,12.65221445,12.22783399
4/8/16 17:00,12.71754635,13.13051085,14.23466414,14.23239961
4/8/16 18:00,11.63812589,11.3326533,11.47138504,9.624236072
4/8/16 19:00,16.72922011,16.36984817,16.51528144,13.84261196
4/8/16 20:00,10.70470929,10.825371,11.21049979,8.760817127
4/8/16 21:00,7.943061592,8.351884365,9.158509715,8.461390878
4/8/16 22:00,11.10847926,10.97206889,11.49768454,10.25284351
4/8/16 23:00,10.62959524,10.56385034,11.10093757,9.982792651
4/9/16 0:00,11.66140516,12.11682901,12.52177803,12.6148689
4/9/16 1:00,81.93793603,89.80728434,126.4038376,134.3514434
4/9/16 2:00,14.33112448,14.83328927,17.88230617,18.13019259
4/9/16 3:00,10.80349214,10.34553551,11.64566201,11.53807095
4/9/16 4:00,11.2178669,10.36197162,11.92150207,11.63469295
4/9/16 5:00,8.829808593,8.514461314,9.683268018,9.641217675
4/9/16 6:00,8.563976679,8.194321524,9.164296425,9.061658473
4/9/16 7:00,9.967841418,9.881939734,10.71568347,10.77958758
4/9/16 8:00,12.87095812,12.47660001,13.53792165,13.40832591
4/9/16 9:00,13.61120144,12.32562857,14.21100765,14.20908054
4/9/16 10:00,12.63539096,11.66044472,13.05126741,13.05399937
4/9/16 11:00,11.68839369,10.58907676,12.53064959,12.52945226
4/9/16 12:00,12.09626657,10.7633119,13.95134596,13.43048896
4/9/16 13:00,13.30417985,12.02635873,15.54124967,14.91671963
4/9/16 14:00,14.51370519,14.70040693,16.8326581,16.28059958
4/9/16 15:00,19.12308395,19.47979055,23.70074039,23.02414158
4/9/16 16:00,12.67963857,12.15494374,14.49875795,14.12920194
4/9/16 17:00,7.356639816,6.099520037,9.283342543,8.981208164
4/9/16 18:00,14.14464232,14.03028756,11.97135157,10.63622866
4/9/16 19:00,10.77256847,10.86488787,10.56534295,9.867747617
4/9/16 20:00,11.53641932,11.57716224,10.2244122,9.294256747
4/9/16 21:00,17.04806864,16.4779625,14.57175175,12.98030161
4/9/16 22:00,11.83448255,11.49332039,10.86092377,9.876214186
4/9/16 23:00,10.94135838,10.83260284,10.42001055,9.711626997
4/10/16 0:00,16.13788043,16.73697412,14.27639081,12.55025333
4/10/16 1:00,11.4789485,11.70415682,10.10192113,8.765961433
4/10/16 2:00,6.805343282,6.896865894,6.789117257,5.878629167
4/10/16 3:00,8.273690808,8.425539301,7.855543334,7.013691356
4/10/16 4:00,14.12337417,14.5033725,12.83975394,11.48376889
4/10/16 5:00,9.74347304,9.988444199,9.175834382,8.115722369
4/10/16 6:00,13.37008976,13.67628875,11.62991271,10.21896858
4/10/16 7:00,11.78232176,12.115576,10.33391611,8.952490926
4/10/16 8:00,9.397846163,9.518734033,8.88029204,7.952669885
4/10/16 9:00,18.84546766,19.48023004,15.36179694,13.24157266
4/10/16 10:00,8.713181247,8.971390441,7.624852393,6.695501819
4/10/16 11:00,11.43201429,11.88201582,9.761658671,8.402958912
4/10/16 12:00,8.509847483,8.512698424,8.123769821,7.669304173
4/10/16 13:00,13.40710902,13.34977424,12.77128426,12.09357178
4/10/16 14:00,16.26763416,15.20942558,15.28446257,14.24382739
4/10/16 15:00,14.58921081,13.4089968,16.35885943,16.36565746
4/10/16 16:00,16.05781631,16.3771372,18.43825938,18.299264
4/10/16 17:00,16.26406119,15.76699785,18.70675378,18.67499456
4/10/16 18:00,9.79345983,8.952509762,10.05647989,10.12877462
4/10/16 19:00,10.66698688,9.431853108,11.74152963,11.68315194
4/10/16 20:00,11.3450186,9.767510749,11.9770782,12.00165698
4/10/16 21:00,12.70649698,12.09662643,13.69515359,13.54910645
4/10/16 22:00,9.506741159,9.08140637,10.22162414,10.12440185
4/10/16 23:00,12.01839866,11.72753214,12.75038015,12.70369855
4/11/16 0:00,5.499306693,5.311620356,6.019436427,6.007897225
4/11/16 1:00,32.19885657,33.37182553,40.0414461,39.5780425
4/11/16 2:00,12.10364333,10.86419519,13.66534703,13.72448635
4/11/16 3:00,51.29129926,49.73796083,57.85941032,55.90206283
4/11/16 4:00,17.17996706,16.40178146,15.77069454,13.73687185
4/11/16 5:00,14.65927028,14.27555997,12.79175944,11.2217231
4/11/16 6:00,17.38482287,16.67823175,15.60152667,13.46758321
4/11/16 7:00,12.81063308,12.51971297,11.21898401,9.800617476
4/11/16 8:00,12.17511896,11.81241682,10.93393123,9.494202588
4/11/16 9:00,12.86001806,12.69198419,11.04751532,9.56922443
4/11/16 10:00,11.02607947,10.75641449,9.518070007,8.296414439
4/11/16 11:00,14.72454511,14.36358283,12.87461005,11.12018301
4/11/16 12:00,13.3605073,13.07287157,11.46764374,9.885048546
4/11/16 13:00,13.75517689,13.32322752,12.29868078,10.72253001
4/11/16 14:00,10.26776699,9.986113193,8.982794043,7.753819114
4/11/16 15:00,12.57167302,12.22591698,11.44763863,9.963296948
4/11/16 16:00,13.61387971,13.30652766,11.90755189,10.21889154
4/11/16 17:00,9.190357515,8.935597588,8.181852427,7.098469671
4/11/16 18:00,12.90381875,12.58339371,11.15553274,9.387129267
4/11/16 19:00,12.85991562,12.42240584,11.03208979,9.338694703
4/11/16 20:00,10.52174537,10.21696419,9.174825045,7.755047893
4/11/16 21:00,7.783715668,7.562358733,6.95713507,5.910591548
4/11/16 22:00,17.24464735,16.85693244,13.89729779,11.51823962
4/11/16 23:00,14.27958142,13.84552889,13.11435433,11.32388328
4/12/16 0:00,13.55651145,13.00594591,11.72991188,9.941175159
4/12/16 1:00,26.16009784,24.80355736,23.09391115,19.92923185
4/12/16 2:00,12.41956315,12.09060929,10.9968824,9.409151461
4/12/16 3:00,12.42916047,12.35405516,10.59247239,8.579441378
4/12/16 4:00,13.18334965,13.05296465,10.95452632,8.820158124
4/12/16 5:00,12.37537511,12.19507624,10.62816207,8.717511772
4/12/16 6:00,21.42578155,20.62095092,18.91624635,16.19589868
4/12/16 7:00,10.90748999,10.61587919,9.661010331,8.145205484
4/12/16 8:00,11.08993039,10.72982564,10.07046938,8.686318093
4/12/16 9:00,13.58513565,13.22427408,11.81230625,10.0032264
4/12/16 10:00,15.07846102,14.53812186,13.31677675,11.46061988
4/12/16 11:00,20.2450457,19.52152286,17.4953672,15.02681113
4/12/16 12:00,11.48678473,11.12746677,10.16886449,8.606527503
4/12/16 13:00,13.87605225,13.48219991,12.83910677,10.96670537
4/12/16 14:00,17.38611353,16.92596792,16.47208472,14.08570467
4/12/16 15:00,13.50611428,13.17924624,15.92817441,16.16917497
4/12/16 16:00,9.252914278,8.801601365,9.835069882,9.679684956
4/12/16 17:00,7.938333928,7.758318836,8.459766383,8.438444012
4/12/16 18:00,10.12136236,9.729298198,10.75174273,10.75596781
4/12/16 19:00,9.233270948,8.585251482,10.28054814,10.26611653
4/12/16 20:00,7.923278881,7.752020648,8.497793657,8.509418613
4/12/16 21:00,10.74384746,9.776222991,11.62799065,11.64614338
4/12/16 22:00,8.636401282,7.63280971,9.741257397,9.68118731
4/12/16 23:00,14.21239748,12.44496332,15.92228946,15.7845916
4/13/16 0:00,9.085432141,7.981705128,10.1804719,9.989755336
4/13/16 1:00,7.980843193,7.474606099,8.569232617,8.492901091
4/13/16 2:00,10.5832904,10.32950943,11.28722913,11.28340322
4/13/16 3:00,9.908546953,9.272476135,10.73843154,10.75167357
4/13/16 4:00,9.77665393,9.010376155,10.55307285,10.57670117
4/13/16 5:00,12.55489984,10.76503641,15.10051911,15.26892733
4/13/16 6:00,11.63971714,11.33209983,11.66360463,11.6390058
4/13/16 7:00,11.08751055,11.0749323,12.31652777,12.26039918
4/13/16 8:00,16.08874202,15.92572619,17.383966,17.32748249
4/13/16 9:00,15.63758157,14.49476975,14.97089557,13.82336013
4/13/16 10:00,10.87804592,10.46820953,10.56307447,9.858071181
4/13/16 11:00,11.62381592,11.40019742,11.49321756,10.8542345
4/13/16 12:00,13.43094578,13.74274303,12.74797803,11.54693435
4/13/16 13:00,13.65145107,14.05209079,11.53179183,9.976950339
4/13/16 14:00,9.021843616,9.156153185,8.749052516,7.751781903
4/13/16 15:00,13.75002319,14.27494381,12.52690266,11.22741834
4/13/16 16:00,10.49409871,10.88649876,9.096206406,8.076509624
4/13/16 17:00,9.347064167,9.660090161,8.40266004,7.468070432
4/13/16 18:00,13.81255138,14.26844342,12.34526212,10.89773058
4/13/16 19:00,10.44233727,10.64595632,9.686331701,8.489931913
4/13/16 20:00,9.151939311,9.382390202,8.183263752,7.141945735
4/13/16 21:00,12.00409137,12.25828935,11.02418875,9.61470163
4/13/16 22:00,8.617474785,8.820053508,8.105584711,7.153908376
4/13/16 23:00,9.601652557,9.812298463,9.082682592,8.045454538
4/14/16 0:00,13.38337244,13.64731475,11.90084509,10.25069151
4/14/16 1:00,10.49973529,10.78387558,9.078595286,7.838088503
4/14/16 2:00,13.32683255,13.68689453,10.79343887,9.102994243
4/14/16 3:00,10.76247904,10.96437558,9.905476524,8.595575453
4/14/16 4:00,64.01534338,67.63285734,58.67050887,53.53643293
4/14/16 5:00,15.7097605,15.81537757,13.9648268,12.23673722
4/14/16 6:00,10.93730531,10.98837112,9.630267782,8.482362183
4/14/16 7:00,10.76170299,10.92662972,9.789011492,8.551501974
4/14/16 8:00,13.918175,14.15185765,12.42401737,10.72676994
4/14/16 9:00,13.81989064,14.02104195,12.10272084,10.41755997
4/14/16 10:00,10.41199706,10.5817492,9.608773699,8.264712148
4/14/16 11:00,12.96453662,13.11229143,11.42280402,9.953678733
4/14/16 12:00,19.78022202,20.02478613,17.21015258,14.82180997
4/14/16 13:00,17.59612392,17.58631534,15.34243869,13.20051606
4/14/16 14:00,11.27155022,11.22935705,9.864195203,8.317749726
4/14/16 15:00,20.24538312,21.01969296,18.68217332,16.8518061
4/14/16 16:00,7.341394293,7.513812369,6.692147472,5.720329666
4/14/16 17:00,11.85681044,12.05318908,10.61518909,9.442171687
4/14/16 18:00,11.56520516,11.78972071,10.31589044,8.893023312
4/14/16 19:00,15.01720273,15.206984,13.11505038,11.22695655
4/14/16 20:00,10.63538783,10.81783535,9.997959758,8.541984759
4/14/16 21:00,15.54860756,15.77244838,13.74807237,11.81387699
4/14/16 22:00,13.42090372,13.72558061,12.08162793,10.53973574
4/14/16 23:00,15.01196485,15.081278,13.03032079,11.39566877
4/15/16 0:00,11.23559389,11.31878408,9.841899946,8.566406977
4/15/16 1:00,24.44698158,25.57205256,22.49284114,20.35622422
4/15/16 2:00,15.97806528,16.12963005,14.08520573,12.27744494
4/15/16 3:00,11.6319251,11.97587779,10.53480512,8.764114781
4/15/16 4:00,11.26714761,11.45619814,10.38957471,8.737692945
4/15/16 5:00,51.04450172,52.45508071,44.5442267,39.59128856
4/15/16 6:00,18.90892624,20.04886611,17.87183225,14.48676009
4/15/16 7:00,15.98274959,17.24751402,15.6059531,12.34342099
4/15/16 8:00,22.22484838,23.90344169,21.71952061,17.24131472
4/15/16 9:00,26.81293527,27.90444102,25.03512127,21.22960038
4/15/16 10:00,43.62316505,44.88308994,38.35058849,34.15753822
4/15/16 11:00,18.05630731,18.79193709,17.44677064,14.14763908
4/15/16 12:00,23.58513698,25.80627114,22.73241342,17.28859044
4/15/16 13:00,25.69535293,26.10871975,22.75761037,19.24194114
4/15/16 14:00,12.67542898,12.64408831,11.05992204,9.506493923
4/15/16 15:00,14.61075218,14.81278506,13.27956673,11.2555752
4/15/16 16:00,13.71238925,13.84591764,12.00785606,10.22005205
4/15/16 17:00,12.07243032,12.18772544,10.76227512,9.206611808
4/15/16 18:00,15.00639683,15.01033756,13.3104465,11.3657622
4/15/16 19:00,12.65627431,12.78793061,11.36189465,9.680141724
4/15/16 20:00,9.291925624,9.6086448,8.902135872,7.674306305
4/15/16 21:00,24.42211791,25.41757807,22.34659499,20.17815242
4/15/16 22:00,73.98956414,78.29605958,67.82193873,61.97560295
4/15/16 23:00,20.48420048,21.19811555,18.5982115,16.54728207
4/16/16 0:00,11.06808692,11.17297443,9.898920963,8.327688946
4/16/16 1:00,9.597192579,9.69544673,8.745832746,7.536264226
4/16/16 2:00,12.4159228,12.63184161,11.3082772,9.495426889
4/16/16 3:00,17.29028255,17.32135942,15.07068047,12.70824875
4/16/16 4:00,21.79769149,22.02704749,19.17809295,16.56740436
4/16/16 5:00,12.47146856,12.76696804,11.29205898,9.634024014
4/16/16 6:00,18.95185866,19.605647,17.46969006,14.55255857
4/16/16 7:00,9.207570544,9.305271008,8.185054112,6.952255736
4/16/16 8:00,16.20502049,16.2625771,14.23328129,12.07212333
4/16/16 9:00,10.58896871,10.7425578,9.482475586,7.938508904
4/16/16 10:00,15.42472183,15.47912468,13.6133591,11.56984548
4/16/16 11:00,22.23283441,22.34646252,19.47225179,17.03217497
4/16/16 12:00,13.73108078,14.10717679,12.34332482,10.65163391
4/16/16 13:00,11.85184815,11.98461088,10.43161389,8.806739374
4/16/16 14:00,21.20400619,22.6845272,20.25856788,16.11835833
4/16/16 15:00,13.06132442,13.62668958,12.23987013,9.754437515
4/16/16 16:00,13.01397563,13.30278048,11.59594411,9.765938274
4/16/16 17:00,14.8387428,14.77722556,12.92631918,11.04522886
4/16/16 18:00,10.57452946,10.72963241,9.587085485,8.090690955
4/16/16 19:00,9.999934137,10.16091901,9.040594316,7.614505338
4/16/16 20:00,17.40877812,18.11281394,15.91252884,14.0492492
4/16/16 21:00,19.75717462,20.48681167,18.13603144,16.10934037
4/16/16 22:00,12.44019363,12.66883442,11.52689579,10.09842177
4/16/16 23:00,18.67019915,19.19397226,16.85696184,14.64150575
4/17/16 0:00,10.19259562,10.43571928,9.351498894,7.698019774
4/17/16 1:00,16.75038623,17.33729694,15.76621032,12.86375951
4/17/16 2:00,13.91141402,14.05751521,12.62956593,10.57407139
4/17/16 3:00,35.00979835,33.96971893,29.93771144,26.47325768
4/17/16 4:00,10.70551731,10.37941496,9.559958022,8.467417212
4/17/16 5:00,32.10035941,30.80197189,27.68671977,24.12767737
4/17/16 6:00,14.52540299,13.96034997,12.85872963,11.15449101
4/17/16 7:00,15.67994438,15.09251087,13.55169454,11.75367904
4/17/16 8:00,15.73510569,15.08907434,13.77797237,11.9367971
4/17/16 9:00,20.57807982,19.76601964,17.74302362,15.24690901
4/17/16 10:00,18.13129314,17.45889354,15.65115823,13.18705399
4/17/16 11:00,12.81550816,12.41192279,11.26611516,9.68498021
4/17/16 12:00,11.68874834,11.10550471,12.57317559,12.43052717
4/17/16 13:00,21.27082856,21.80149682,27.49103924,28.58702512
4/17/16 14:00,10.64418564,10.14340397,11.20572102,11.05086414
4/17/16 15:00,16.34457909,15.20028101,14.76526983,13.23329184
4/17/16 16:00,14.52210523,13.74214714,13.58137622,12.54563211
4/17/16 17:00,19.98883687,18.37294627,18.25724875,16.50610116
4/17/16 18:00,14.39860585,13.83037412,12.96614629,11.66325393
4/17/16 19:00,13.46325947,12.93038601,12.19594793,11.0000113
4/17/16 20:00,13.57145085,13.38110081,12.8364029,11.92796915
4/17/16 21:00,10.39546465,10.2082721,10.02097278,9.11371371
4/17/16 22:00,11.47984463,11.21967553,10.39399381,9.231638725
4/17/16 23:00,11.71274702,11.74944147,11.08656253,10.16836355
4/18/16 0:00,11.25479768,10.95442995,11.14065152,10.57233651
4/18/16 1:00,12.5791307,11.96004206,11.90434493,11.03173131
4/18/16 2:00,8.784214436,8.705354374,8.677072107,8.279631202
4/18/16 3:00,10.9589086,10.27963876,10.81453817,10.11145438
